customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
15,Nu Moe,Female,1998-01-05,27,Divorced,Middle School,Government Employee,2694773.58,Mandalay,2020-03-17,nu.moe@gmail.com,959726337240,4015,5,2024-10-30,True,1
15,Nu Moe,Female,1998-01-05,27,Divorced,Middle School,Government Employee,2694773.58,Mandalay,2020-03-17,nu.moe@gmail.com,959726337240,5015,6,2024-10-18,False,0
15,Nu Moe,Female,1998-01-05,27,Divorced,Middle School,Government Employee,2694773.58,Mandalay,2020-03-17,nu.moe@gmail.com,959726337240,6015,7,2024-04-27,False,0
15,Nu Moe,Female,1998-01-05,27,Divorced,Middle School,Government Employee,2694773.58,Mandalay,2020-03-17,nu.moe@gmail.com,959726337240,7015,8,2023-09-12,True,1
15,Nu Moe,Female,1998-01-05,27,Divorced,Middle School,Government Employee,2694773.58,Mandalay,2020-03-17,nu.moe@gmail.com,959726337240,8015,9,2023-07-14,True,1
15,Nu Moe,Female,1998-01-05,27,Divorced,Middle School,Government Employee,2694773.58,Mandalay,2020-03-17,nu.moe@gmail.com,959726337240,9015,10,2023-06-30,True,1
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,16,1,2024-09-01,True,1
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,1016,2,2024-10-31,False,0
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,2016,3,2024-06-05,False,0
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,3016,4,2023-08-08,False,0
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,4016,5,2024-11-04,False,0
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,5016,6,2024-10-27,True,1
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,6016,7,2024-04-30,True,1
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,7016,8,2023-09-12,False,0
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,8016,9,2023-07-11,True,1
16,Zaw Oo,Male,1967-06-18,58,Married,PhD,Bank Employee,2284151.84,Mandalay,2024-01-09,zaw.oo@gmail.com,959801863756,9016,10,2023-07-01,False,0
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,21,1,2024-08-23,True,1
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,1021,2,2024-09-28,True,1
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,2021,3,2024-06-16,False,0
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,3021,4,2023-08-06,True,1
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,4021,5,2024-11-11,True,1
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,5021,6,2024-10-27,False,0
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,6021,7,2024-04-23,False,0
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,7021,8,2023-09-11,False,0
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,8021,9,2023-07-23,True,1
21,Myo Oo,Male,1983-04-02,42,Single,Bachelor,Engineer,2596446.83,Mandalay,2021-02-01,myo.oo@gmail.com,959160849628,9021,10,2023-06-18,True,1
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,22,1,2024-09-05,True,1
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,1022,2,2024-10-29,True,1
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,2022,3,2024-06-30,False,0
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,3022,4,2023-08-26,False,0
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,4022,5,2024-11-08,True,1
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,5022,6,2024-09-30,False,0
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,6022,7,2024-04-05,False,0
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,7022,8,2023-09-09,False,0
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,8022,9,2023-08-11,False,0
22,Thandar Kyaw,Female,1999-01-31,26,Single,Middle School,Construction Worker,4750662.39,Mandalay,2021-02-01,thandar.kyaw@gmail.com,959928885491,9022,10,2023-06-04,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,27,1,2024-08-22,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,1027,2,2024-09-26,False,0
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,2027,3,2024-05-21,False,0
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,3027,4,2023-08-27,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,4027,5,2024-11-03,False,0
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,5027,6,2024-09-17,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,6027,7,2024-04-23,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,7027,8,2023-09-15,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,8027,9,2023-07-29,True,1
27,Zaw Htun,Male,1946-05-15,79,Married,Primary,Farmer,4340286.38,Mandalay,2020-12-26,zaw.htun@gmail.com,959609080789,9027,10,2023-06-13,True,1
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,29,1,2024-08-25,True,1
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,1029,2,2024-10-24,False,0
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,2029,3,2024-06-04,False,0
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,3029,4,2023-07-23,False,0
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,4029,5,2024-11-12,False,0
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,5029,6,2024-10-13,True,1
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,6029,7,2024-04-28,False,0
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,7029,8,2023-09-12,False,0
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,8029,9,2023-07-29,True,1
29,Phyu Kyaw,Other,1965-07-15,60,Widowed,PhD,Doctor,1194926.6,Mandalay,2019-03-27,phyu.kyaw@gmail.com,959163331824,9029,10,2023-07-06,False,0
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,31,1,2024-08-21,True,1
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,1031,2,2024-10-04,False,0
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,2031,3,2024-05-30,False,0
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,3031,4,2023-08-09,True,1
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,4031,5,2024-11-11,False,0
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,5031,6,2024-10-17,True,1
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,6031,7,2024-05-12,True,1
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,7031,8,2023-09-11,True,1
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,8031,9,2023-07-23,False,0
31,Hla Htun,Other,1955-05-14,70,Widowed,Master,Engineer,4062784.8,Mandalay,2023-07-25,hla.htun@gmail.com,959579011369,9031,10,2023-06-27,True,1
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,38,1,2024-09-12,True,1
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,1038,2,2024-11-02,False,0
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,2038,3,2024-06-24,True,1
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,3038,4,2023-08-13,True,1
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,4038,5,2024-11-01,True,1
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,5038,6,2024-10-25,False,0
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,6038,7,2024-04-15,False,0
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,7038,8,2023-09-18,True,1
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,8038,9,2023-08-05,False,0
38,Khin Htun,Other,1995-03-15,30,Single,PhD,Government Employee,622050.26,Mandalay,2023-09-23,khin.htun@gmail.com,959691788042,9038,10,2023-06-22,True,1
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,44,1,2024-08-27,True,1
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,1044,2,2024-10-21,False,0
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,2044,3,2024-06-20,False,0
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,3044,4,2023-07-27,True,1
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,4044,5,2024-11-01,False,0
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,5044,6,2024-09-19,False,0
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,6044,7,2024-05-13,False,0
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,7044,8,2023-09-11,True,1
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,8044,9,2023-07-15,True,1
44,Thandar Myint,Other,1976-08-08,49,Single,Master,Fisherman,1707080.14,Mandalay,2024-05-27,thandar.myint@gmail.com,959664570013,9044,10,2023-06-23,True,1
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,53,1,2024-08-23,False,0
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,1053,2,2024-10-03,False,0
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,2053,3,2024-06-16,False,0
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,3053,4,2023-08-27,False,0
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,4053,5,2024-11-03,False,0
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,5053,6,2024-10-21,True,1
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,6053,7,2024-04-22,False,0
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,7053,8,2023-09-13,True,1
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,8053,9,2023-07-28,True,1
53,Myo Moe,Male,1999-10-19,26,Married,High School,Government Employee,4000660.19,Mandalay,2016-02-09,myo.moe@gmail.com,959196012607,9053,10,2023-07-03,False,0
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,79,1,2024-09-12,True,1
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,1079,2,2024-10-14,True,1
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,2079,3,2024-06-25,False,0
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,3079,4,2023-08-27,True,1
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,4079,5,2024-11-13,True,1
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,5079,6,2024-10-20,False,0
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,6079,7,2024-05-14,False,0
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,7079,8,2023-09-17,False,0
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,8079,9,2023-08-12,True,1
79,Thet Htun,Other,1984-05-14,41,Widowed,Bachelor,Construction Worker,3416098.86,Mandalay,2021-01-29,thet.htun@gmail.com,959989336021,9079,10,2023-06-11,False,0
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,85,1,2024-08-22,True,1
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,1085,2,2024-10-07,True,1
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,2085,3,2024-05-21,False,0
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,3085,4,2023-08-06,False,0
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,4085,5,2024-11-01,True,1
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,5085,6,2024-09-25,True,1
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,6085,7,2024-04-18,False,0
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,7085,8,2023-09-11,True,1
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,8085,9,2023-07-26,True,1
85,Thandar Zaw,Female,1976-04-10,49,Married,Bachelor,Construction Worker,4829553.3,Mandalay,2020-12-22,thandar.zaw@gmail.com,959721164600,9085,10,2023-06-08,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,88,1,2024-08-28,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,1088,2,2024-11-01,True,1
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,2088,3,2024-06-01,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,3088,4,2023-08-24,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,4088,5,2024-11-03,True,1
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,5088,6,2024-09-23,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,6088,7,2024-05-09,True,1
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,7088,8,2023-09-12,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,8088,9,2023-07-14,False,0
88,Naing Htun,Male,1948-04-28,77,Divorced,Bachelor,Doctor,3409150.3,Mandalay,2022-05-07,naing.htun@gmail.com,959593014206,9088,10,2023-06-06,True,1
107,Nu Moe,Female,1947-02-12,78,Divorced,Bachelor,Construction Worker,583082.43,Mandalay,2017-11-03,nu.moe@gmail.com,959759985022,107,1,2024-09-22,True,1
107,Nu Moe,Female,1947-02-12,78,Divorced,Bachelor,Construction Worker,583082.43,Mandalay,2017-11-03,nu.moe@gmail.com,959759985022,1107,2,2024-10-06,False,0
107,Nu Moe,Female,1947-02-12,78,Divorced,Bachelor,Construction Worker,583082.43,Mandalay,2017-11-03,nu.moe@gmail.com,959759985022,2107,3,2024-06-06,True,1
107,Nu Moe,Female,1947-02-12,78,Divorced,Bachelor,Construction Worker,583082.43,Mandalay,2017-11-03,nu.moe@gmail.com,959759985022,3107,4,2023-07-30,True,1
107,Nu Moe,Female,1947-02-12,78,Divorced,Bachelor,Construction Worker,583082.43,Mandalay,2017-11-03,nu.moe@gmail.com,959759985022,4107,5,2024-10-31,False,0
107,Nu Moe,Female,1947-02-12,78,Divorced,Bachelor,Construction Worker,583082.43,Mandalay,2017-11-03,nu.moe@gmail.com,959759985022,5107,6,2024-10-26,True,1
